model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
Transformer,42,1,4.023043632507324,0.0,,4.023043632507324,0.0,,4.023043632507324,0.0,,0.0009779754323328191,0.14957028068602085
Transformer,42,2,0.3482552766799927,1.0,0.9999999999994376,0.3482552766799927,1.0,0.9999999999994376,0.3482552766799927,1.0,0.9999999999994376,0.0009140576474687263,0.008082600310444832
Transformer,42,3,0.03583100438117981,1.0,0.9999999999994376,0.03583100438117981,1.0,0.9999999999994376,0.03583100438117981,1.0,0.9999999999994376,0.000814503363531613,0.006913168355822563
Transformer,42,4,0.010937945917248726,1.0,0.9999999999994376,0.010937945917248726,1.0,0.9999999999994376,0.010937945917248726,1.0,0.9999999999994376,0.0006890576474687264,0.00710747204720974
Transformer,42,5,0.005766713060438633,1.0,0.9999999999994376,0.005766713060438633,1.0,0.9999999999994376,0.005766713060438633,1.0,0.9999999999994376,0.00055,0.00752769410610199
Transformer,42,6,0.0039357817731797695,1.0,0.9999999999994376,0.0039357817731797695,1.0,0.9999999999994376,0.0039357817731797695,1.0,0.9999999999994376,0.0004109423525312737,0.00771777518093586
Transformer,42,7,0.003143519163131714,1.0,0.9999999999994376,0.003143519163131714,1.0,0.9999999999994376,0.003143519163131714,1.0,0.9999999999994376,0.00028549663646838715,0.008152011781930923
Transformer,42,8,0.0027311246376484632,1.0,0.9999999999994376,0.0027311246376484632,1.0,0.9999999999994376,0.0027311246376484632,1.0,0.9999999999994376,0.00018594235253127368,0.008383223786950111
Transformer,42,9,0.0025025855284184217,1.0,0.9999999999994376,0.0025025855284184217,1.0,0.9999999999994376,0.0025025855284184217,1.0,0.9999999999994376,0.00012202456766718092,0.008434029296040535
Transformer,42,10,0.0023918766528367996,1.0,0.9999999999994376,0.0023918766528367996,1.0,0.9999999999994376,0.0023918766528367996,1.0,0.9999999999994376,0.001,0.008826227858662605
Transformer,42,11,0.0023259371519088745,1.0,0.9999999999994376,0.0023259371519088745,1.0,0.9999999999994376,0.0023259371519088745,1.0,0.9999999999994376,0.000994459753267812,0.009366745129227638
