split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,MobileNet_V2,cnn,0.8994791666666667,,0.8965805588152193,,0.9064589542304539,,0.8994791666666636,,2134.56079890579,,0.36033709184266627,,2.26142
