model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_macro_f1,best_val_acc,best_val_loss,last_val_loss,train_loss_at_best_epoch,val_loss_at_best_epoch,overfit_gap_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,label_smoothing,status,status_reason,error,feature_dim,encoder_hidden_dim,hidden_size,num_layers,dropout,use_last_only,bidirectional,host,gpu_local_id,cuda_visible_devices,pid
LeNet_LSTM,2,1,243,0.0006,64,0.001,18,18,13,0.911621045162676,0.911621045162676,0.9125,0.5825871291614714,0.6337326628821237,0.3519055889813166,0.5825871291614714,0.051145533720652336,0.9073358962559966,0.0012843084147926352,0.9050714256121123,167.55789197981358,450556,,,0.05,ok,,,128,160,128,1,0.3,False,False,ubuntu,1,1,186280
LeNet_LSTM,2,2,244,0.0006,64,0.0001,18,18,16,0.9061129393764191,0.9061129393764191,0.90625,0.6156959164710272,0.6288295155479795,0.3377394874512923,0.6156959164710272,0.01313359907695233,0.9022681158244513,0.00206955563570684,0.9004173852644604,168.21578715369105,331708,,,0.05,ok,,,128,96,128,1,0.3,False,False,ubuntu,1,1,187984
LeNet_LSTM,2,3,245,0.0006,64,0.0003,18,18,18,0.8951908842807313,0.8951908842807313,0.8958333333333334,0.6483980417251587,0.6483980417251587,0.35855624272342873,0.6483980417251587,0.0,0.8896781596007832,0.0039311759853773,0.8951908842807313,181.29224442504346,502716,,,0.05,ok,,,96,128,128,2,0.5,False,False,ubuntu,1,1,189803
