model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_acc,best_val_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,status,status_reason,error,input_proj_dim,hidden_size,num_layers,dropout,use_last_only,host,gpu_local_id,cuda_visible_devices,pid
LSTM,2,1,243,0.0006,8,0.0001,25,25,9,0.863477702218912,0.8633928571428572,0.5638958214766544,0.8603323681086996,0.0010009575355610376,0.8607328722005899,1164.6425699759275,1320204,,,ok,,,256,256,2,0.3,False,ubuntu,2,2,3146525
LSTM,2,2,244,0.0003,8,1e-05,25,25,10,0.8618217324219152,0.862202380952381,0.6652708407964513,0.8604085587466119,0.0006322182416725831,0.8602119407381363,1126.9381175041199,1844748,,,ok,,,512,256,2,0.3,False,ubuntu,4,4,3159145
LSTM,2,3,245,0.0006,8,0.0001,25,25,17,0.8608084544191618,0.8610119047619048,0.8576871910953676,0.8557351951598455,0.002460143906310874,0.8580832506950755,736.4905811678618,595724,,,ok,,,256,128,2,0.5,False,ubuntu,3,3,3159561
