split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,43.0,TCN,temporal,0.8544270833333333,0.8551997365380349,0.8600740016334804,0.8544270833333304,2242.6300851255655,0.2726790960878134,7281420.0,7.28142
